customer_key;customer_name;customer_type;gender;age;csp;city;country_key;phone;email;created_date_key
710;Maggie Dubois;B2C;M;28;Technicien;Guangzhou;86;+33 2 97 24 39 21;gauthiermatthieu@example.org;20190131
711;Huet S.A.S.;B2B;M;34;Cadre;Chengdu;86;04 99 86 08 15;dgiraud@example.net;20240627
712;Anne Blanchet-Dupuis;B2C;M;27;Commerçant;Yokohama;81;+33 (0)2 76 77 24 15;barthelemymarthe@example.net;20211122
713;Lucas Pichon-Reynaud;B2C;M;33;Entrepreneur;Los Angeles;1;0735832061;guillouxavier@example.org;20191025
714;Caroline Lévy;B2C;M;63;Indépendant;Berlin;49;+33 4 13 56 68 50;dominiquevasseur@example.org;20220416
715;Aimé Léger;B2C;M;65;Cadre Supérieur;Delhi;91;0415940914;etiennereynaud@example.org;20200215
716;Adrien Gimenez;B2C;F;44;Profession libérale;New York;1;05 31 24 96 52;audreyclerc@example.org;20231011
717;Luc Lenoir;B2C;F;56;Retraité;Munich;49;+33 4 67 36 92 04;claude97@example.net;20240322
718;Gomez SARL;B2B;F;38;Profession libérale;Shenzhen;86;06 32 02 72 53;dupreauguste@example.net;20221226
719;Letellier S.A.S.;B2B;M;30;Entrepreneur;Hamburg;49;+33 (0)3 81 26 61 32;valerie42@example.org;20211017
720;Zacharie Pinto;B2C;M;67;Retraité;Frankfurt;49;+33 2 98 98 85 97;rousselgeorges@example.net;20220915
721;Berger S.A.R.L.;B2B;F;24;Technicien;Barcelona;34;+33 (0)4 77 49 49 15;clemence74@example.org;20230609
722;René-René Roger;B2C;M;61;Cadre Supérieur;Munich;49;+33 2 46 32 71 60;hbarbier@example.com;20230107
723;Olivie De Oliveira;B2C;F;59;Cadre Supérieur;Delhi;91;+33 (0)2 72 87 69 40;antoinettegirard@example.net;20220810
724;Aimé Reynaud;B2C;M;70;Cadre Supérieur;London;44;+33 (0)4 63 65 33 34;xpelletier@example.org;20210315
725;Arthur Lenoir;B2C;M;67;Cadre Supérieur;Munich;49;+33 3 20 72 79 21;vbesson@example.org;20201111
726;Marc Faure;B2C;F;54;Indépendant;New York;1;+33 (0)5 82 51 33 79;brunmichele@example.org;20211023
727;Benoît du Legros;B2C;F;53;Retraité;Cologne;49;04 79 73 34 55;smunoz@example.org;20220806
728;Joseph-Alain Tanguy;B2C;M;55;Cadre Supérieur;Cologne;49;+33 (0)2 40 35 62 45;alixdiaz@example.com;20240905
729;Juliette Morvan-Lebreton;B2C;M;24;Technicien;Berlin;49;+33 2 98 61 91 48;nicolas84@example.org;20210614
730;Aimé Imbert-Raynaud;B2C;F;51;Cadre Supérieur;Chengdu;86;+33 (0)1 56 56 45 22;fouchermarcelle@example.net;20230124
731;Denis du Dumas;B2C;F;69;Retraité;Madrid;34;+33 (0)3 52 91 36 47;luciethomas@example.net;20190531
732;Rodriguez;B2B;F;58;Indépendant;Fortaleza;55;+33 (0)6 16 77 92 44;bblanc@example.org;20210406
733;Laurence Guichard-Rodrigues;B2C;F;32;Profession libérale;Brasília;55;04 66 78 48 02;ines10@example.com;20200621
734;Olivie Carre Le Reynaud;B2C;M;66;Retraité;Shenzhen;86;0158747627;gerardremy@example.com;20240212
735;Blin SARL;B2B;F;41;Profession libérale;Turin;39;+33 (0)7 32 55 36 26;macechristiane@example.com;20230521
736;Arthur Pineau;B2C;F;59;Indépendant;Delhi;91;+33 3 29 65 79 35;lucasrenaud@example.net;20240312
737;Thérèse Mahe;B2C;F;41;Entrepreneur;Munich;49;+33 4 94 92 69 98;dufouranouk@example.com;20201019
738;Jacquet;B2B;F;19;Étudiant;Los Angeles;1;05 18 86 45 88;xhernandez@example.org;20190814
739;Rémy Dupuis;B2C;M;38;Profession libérale;Manchester;44;+33 (0)5 49 75 45 71;mguillon@example.net;20220505
740;Alfred Lemonnier;B2C;M;32;Profession libérale;São Paulo;55;+33 (0)1 44 25 18 70;delattresebastien@example.net;20190422
741;Bonnin Fernandes S.A.;B2B;F;23;Technicien;Milan;39;04 70 25 21 82;josephine16@example.net;20200928
742;Thibaut Bègue;B2C;M;57;Cadre Supérieur;Yokohama;81;+33 (0)4 81 38 79 69;dupontsebastien@example.org;20230930
743;Victor-Antoine Maury;B2C;F;25;Employé;Chennai;91;02 30 08 41 36;bsimon@example.com;20230428
744;Luce Bonneau;B2C;F;53;Retraité;Chengdu;86;+33 2 69 32 14 84;sfouquet@example.net;20240105
745;Olivier Barbier;B2C;M;47;Cadre;Cologne;49;0631302350;alexandriemasse@example.com;20240118
746;Adrienne Le Gall;B2C;F;23;Commerçant;Yokohama;81;02 96 20 51 61;edith91@example.org;20190318
747;Sabine Delattre;B2C;F;30;Cadre;Toulouse;33;+33 (0)2 41 18 87 26;parislucy@example.net;20191207
748;Arthur Delattre-Germain;B2C;M;22;Technicien;Tokyo;81;05 31 39 68 35;potierisabelle@example.com;20240317
749;Frédérique Hardy;B2C;F;25;Employé;Salvador;55;+33 (0)3 51 12 40 11;diallophilippe@example.com;20210619
750;Gérard Torres;B2C;F;21;Technicien;Beijing;86;0256107474;yvesmeyer@example.org;20200613
751;Danielle Salmon;B2C;M;56;Indépendant;Hamburg;49;+33 (0)3 22 76 92 05;leclercedouard@example.com;20220402
752;Lenoir;B2B;F;68;Retraité;Cologne;49;04 77 08 58 03;dominique66@example.net;20190923
753;Honoré Neveu-Pascal;B2C;M;25;Technicien;Leeds;44;+33 (0)4 79 10 14 50;laurencebesnard@example.net;20240920
754;Poirier et Fils;B2B;M;49;Cadre;Barcelona;34;+33 (0)4 87 84 39 84;laurentlemoine@example.org;20240512
755;Jeannine Merle;B2C;M;41;Entrepreneur;Osaka;81;+33 3 64 95 07 25;julieteixeira@example.net;20240915
756;Henriette Bodin;B2C;M;53;Retraité;Birmingham;44;06 98 67 82 91;jeannine97@example.org;20201118
757;Xavier Guillet;B2C;M;36;Profession libérale;Turin;39;+33 5 82 22 43 79;bonneaumathilde@example.com;20190519
758;Luc Lopes;B2C;F;37;Cadre;Mumbai;91;0238394187;gerardhamel@example.org;20231020
759;Rivière;B2B;M;27;Commerçant;Sapporo;81;0567580039;lnicolas@example.org;20190921
760;Christine Bonnet du Merle;B2C;M;70;Indépendant;Beijing;86;+33 (0)5 17 53 02 57;rolandpereira@example.com;20240104
761;Victoire Turpin-Renard;B2C;M;54;Retraité;Mumbai;91;0368722604;lucievallet@example.com;20220131
762;Christophe Joubert;B2C;M;47;Entrepreneur;Osaka;81;0290674628;fredericferreira@example.com;20230920
763;Toussaint;B2B;M;37;Cadre;Chicago;1;+33 4 99 08 90 85;adele52@example.org;20220823
764;Leleu Richard S.A.S.;B2B;M;26;Technicien;Phoenix;1;+33 5 58 67 21 56;gabrieljacquet@example.org;20230828
765;Claire Faure de Leclercq;B2C;M;40;Profession libérale;Osaka;81;03 21 45 07 58;zhuet@example.org;20220211
766;Alphonse Rodrigues;B2C;M;28;Commerçant;Paris;33;01 48 38 82 21;martine20@example.net;20200525
767;Marcelle de Buisson;B2C;F;40;Entrepreneur;Osaka;81;0328169764;adelecolin@example.org;20230121
768;Andrée Lebon;B2C;F;66;Cadre Supérieur;Lyon;33;05 36 68 32 36;tanguypatrick@example.com;20190618
769;Martin Bailly;B2C;F;44;Profession libérale;Shanghai;86;05 62 52 34 62;georges15@example.org;20220613
770;Henri Costa;B2C;M;62;Cadre Supérieur;Milan;39;03 39 97 12 82;delahayeelise@example.com;20240208
771;Weber;B2B;M;64;Indépendant;Mumbai;91;+33 (0)6 30 33 36 97;valentine50@example.net;20240326
772;Aimé du Fabre;B2C;F;60;Retraité;Salvador;55;05 56 90 33 10;wgeorges@example.net;20230513
773;Thierry Renard-Boulanger;B2C;M;61;Cadre Supérieur;Bordeaux;33;+33 7 86 20 14 13;alouis@example.org;20200308
774;Gabriel Étienne;B2C;F;58;Cadre Supérieur;Marseille;33;+33 (0)1 43 44 07 76;claudedescamps@example.org;20210505
775;Raymond Leclerc;B2C;M;47;Entrepreneur;Shanghai;86;0244422920;leon97@example.org;20221225
776;Daniel Valentin-Mahe;B2C;F;39;Cadre;Turin;39;02 55 11 77 47;blancmanon@example.org;20190715
777;Anastasie Paris de Hoareau;B2C;M;58;Cadre Supérieur;Shanghai;86;+33 (0)1 76 68 68 08;gaudincapucine@example.org;20220217
778;Suzanne-Michelle Bègue;B2C;F;43;Cadre;Frankfurt;49;05 31 46 80 25;pereirajerome@example.org;20220125
779;Martine Teixeira-Normand;B2C;F;31;Entrepreneur;Nagoya;81;0540346812;ldelattre@example.com;20200531
780;Laine;B2B;F;57;Retraité;Toulouse;33;+33 (0)8 06 60 38 47;edouard47@example.com;20200821
781;Denis Barbe;B2C;F;29;Commerçant;Frankfurt;49;+33 (0)4 50 06 12 17;pbaron@example.com;20230824
782;Pires Guillon S.A.;B2B;M;28;Employé;Phoenix;1;0457063283;rmarchand@example.org;20230424
783;Josette de De Sousa;B2C;F;18;Étudiant;Brasília;55;0174503769;aurorebesnard@example.net;20221015
784;Constance Gilles;B2C;F;54;Indépendant;New York;1;0465105778;michelyves@example.net;20200110
785;Lucie Ramos de la Perret;B2C;M;66;Indépendant;Yokohama;81;0379107033;moulinmichel@example.com;20191129
786;Baron Marchal SARL;B2B;M;37;Entrepreneur;Bilbao;34;0251043978;philippinegirard@example.net;20201127
787;Élise Antoine;B2C;F;61;Indépendant;São Paulo;55;03 66 45 20 10;dumasfrederique@example.com;20220323
788;Perrier;B2B;M;34;Cadre;Toulouse;33;+33 4 92 17 88 89;jean07@example.com;20200808
789;Delannoy;B2B;M;27;Commerçant;Birmingham;44;+33 6 42 61 37 77;charles80@example.org;20240719
790;Lorraine Dijoux;B2C;F;19;Étudiant;São Paulo;55;+33 (0)1 48 02 16 22;monique72@example.org;20240119
791;Corinne Valette;B2C;M;68;Retraité;Paris;33;+33 5 31 12 94 69;agnes75@example.org;20240808
792;Voisin Bourdon SA;B2B;F;48;Entrepreneur;Milan;39;+33 3 85 94 47 24;wklein@example.org;20190414
793;Inès David;B2C;M;19;Étudiant;Leeds;44;+33 2 29 72 03 94;lmahe@example.com;20220628
794;Tristan Petitjean-Chrétien;B2C;M;46;Entrepreneur;Cologne;49;+33 5 55 51 99 24;maheadrienne@example.net;20190624
795;Allard;B2B;M;42;Entrepreneur;Salvador;55;+33 3 45 22 82 65;sebastiendos-santos@example.org;20220307
796;Pasquier Verdier S.A.;B2B;M;24;Employé;Phoenix;1;+33 (0)3 66 69 67 27;olivier14@example.org;20210515
797;Stéphanie Humbert-Lucas;B2C;F;58;Retraité;Birmingham;44;+33 (0)6 63 16 21 70;julieclerc@example.org;20221203
798;Honoré Tessier-Parent;B2C;M;36;Entrepreneur;Shanghai;86;04 67 43 34 84;jeanninebaron@example.org;20200612
799;Adrienne Rémy;B2C;M;57;Indépendant;Guangzhou;86;+33 1 73 87 64 89;adelaidegosselin@example.net;20220222
800;Margaret Giraud;B2C;F;37;Cadre;Berlin;49;+33 (0)4 71 30 04 71;maryselegrand@example.com;20230227
801;Le Goff Ledoux et Fils;B2B;M;66;Indépendant;Bilbao;34;+33 (0)6 34 97 57 82;bertinnath@example.com;20210717
802;Monique Foucher;B2C;M;41;Entrepreneur;Fortaleza;55;+33 (0)3 39 80 35 13;danielle30@example.org;20220519
803;Jean Fleury;B2C;M;68;Cadre Supérieur;Milan;39;+33 (0)5 65 39 06 39;anaismartineau@example.com;20211006
804;Bernier SARL;B2B;M;49;Profession libérale;Marseille;33;+33 4 50 17 16 42;georgesmargot@example.org;20240607
805;Danielle Bourdon;B2C;M;25;Employé;Glasgow;44;+33 (0)6 32 08 92 99;de-oliveiramaurice@example.net;20210122
806;Anouk Aubry de Lemaître;B2C;M;27;Commerçant;Bordeaux;33;04 23 70 69 42;imarechal@example.org;20210724
807;Masson;B2B;M;47;Profession libérale;Glasgow;44;0524950568;alexandriamarie@example.net;20191126
808;Dominique Grégoire de Lefèvre;B2C;F;57;Retraité;Yokohama;81;+33 (0)5 18 63 03 06;iremy@example.net;20210307
809;Riou;B2B;F;20;Commerçant;London;44;+33 2 77 74 78 10;veronique92@example.org;20220206
810;Édouard Fernandes de la Louis;B2C;F;32;Profession libérale;Turin;39;+33 (0)1 43 05 03 70;anaishoareau@example.org;20190328
811;Daniel-Olivier Didier;B2C;F;35;Profession libérale;Toulouse;33;0545595180;antoinetterolland@example.org;20221217
812;Adam S.A.R.L.;B2B;F;62;Cadre Supérieur;Madrid;34;0160695672;llaroche@example.org;20230726
813;Margaux Devaux-Gosselin;B2C;M;33;Entrepreneur;Madrid;34;0492855031;oribeiro@example.com;20220912
814;Fontaine;B2B;M;56;Retraité;Valencia;34;0146956324;gabrielle45@example.org;20201021
815;Alfred Buisson;B2C;F;33;Cadre;Madrid;34;05 36 99 46 80;nath08@example.com;20240922
816;Marie Rodriguez;B2C;M;22;Employé;Glasgow;44;+33 (0)4 32 49 73 89;fremy@example.com;20210211
817;Daniel Marchal;B2C;F;50;Indépendant;Rome;39;+33 2 57 23 74 51;utoussaint@example.com;20240805
818;Alain François-Lebon;B2C;F;44;Profession libérale;New York;1;0533026684;iaubry@example.com;20241106
819;Théophile Ollivier du Poirier;B2C;F;41;Profession libérale;Shanghai;86;+33 (0)5 34 54 23 72;ialbert@example.com;20220218
820;Chantal Allard-Gillet;B2C;F;61;Retraité;Rio de Janeiro;55;+33 (0)6 31 40 07 29;bouvetguillaume@example.com;20240127
821;Laure-Marthe Leconte;B2C;F;29;Technicien;Beijing;86;0232769702;dupuyadele@example.org;20220712
822;Léon Rodrigues-Pichon;B2C;M;20;Commerçant;Frankfurt;49;0549497596;marinlucie@example.com;20241124
823;Nathalie Marion-Delmas;B2C;F;45;Profession libérale;Berlin;49;0695795134;xbigot@example.com;20240304
824;Alain-Augustin Robert;B2C;F;59;Indépendant;Barcelona;34;+33 5 61 78 25 24;suzannealexandre@example.net;20190423
825;Lorraine David;B2C;F;65;Cadre Supérieur;Shanghai;86;04 77 12 59 28;juliettebesson@example.net;20200917
826;Jacques Da Silva-Simon;B2C;M;43;Profession libérale;Phoenix;1;0489307543;adeleleroy@example.net;20240905
827;Petitjean;B2B;M;55;Cadre Supérieur;Marseille;33;+33 (0)3 45 98 68 50;rene37@example.com;20240715
828;Thibault Antoine;B2C;F;41;Cadre;Chengdu;86;03 22 55 83 93;theophile29@example.net;20200908
829;Becker;B2B;F;46;Profession libérale;Cologne;49;+33 (0)1 46 34 13 88;remylaetitia@example.com;20190828
830;Millet Gros S.A.R.L.;B2B;M;22;Employé;Fortaleza;55;+33 2 36 86 59 69;valletalix@example.com;20220305
831;Alix Bernard;B2C;F;55;Retraité;Los Angeles;1;04 43 26 48 10;marcdelattre@example.org;20230503
832;Guy Auger;B2C;F;34;Cadre;Guangzhou;86;+33 (0)2 22 00 91 47;suzanne72@example.org;20230918
833;Simone Breton;B2C;F;61;Indépendant;Chengdu;86;0546685111;delmasmartin@example.org;20230528
834;Collin et Fils;B2B;F;39;Profession libérale;Paris;33;+33 5 53 08 83 08;eantoine@example.net;20220916
835;Victor Wagner-Hamel;B2C;M;60;Indépendant;Cologne;49;01 43 33 01 71;galletpaulette@example.net;20240604
836;Anne Dijoux;B2C;F;23;Technicien;Chengdu;86;+33 1 82 73 07 39;dupuyrene@example.org;20210204
837;Rémy Rocher;B2C;M;63;Retraité;Los Angeles;1;+33 (0)2 30 19 38 80;valerie89@example.org;20241109
838;Zacharie Louis;B2C;M;34;Profession libérale;Bordeaux;33;01 74 44 28 85;dcourtois@example.org;20190327
839;Édouard Leclercq de la Charrier;B2C;M;59;Retraité;Salvador;55;0231631576;patricia85@example.com;20220304
840;Agnès Léger;B2C;F;30;Entrepreneur;Bilbao;34;0487034440;cchartier@example.com;20220729
841;Sabine Girard;B2C;M;26;Employé;Sapporo;81;0469586575;louisefouquet@example.org;20210614
842;Lucy Dufour Le Guyot;B2C;M;39;Cadre;Tokyo;81;06 46 68 40 82;bazinanastasie@example.net;20200716
843;Lejeune Rey et Fils;B2B;F;59;Cadre Supérieur;Barcelona;34;+33 1 88 38 39 74;helenebodin@example.com;20190712
844;Gabrielle Seguin-Besnard;B2C;M;47;Cadre;Los Angeles;1;+33 (0)4 37 60 98 20;jeannemarty@example.net;20230410
845;Dupont;B2B;F;37;Profession libérale;Osaka;81;+33 3 81 10 65 59;marthefouquet@example.org;20220215
846;Mathilde Antoine;B2C;F;30;Cadre;Milan;39;05 64 50 12 13;morenoadelaide@example.org;20241109
847;Jules Bazin;B2C;M;48;Cadre;Mumbai;91;02 54 32 08 44;gilbertchretien@example.org;20200301
848;Evrard;B2B;M;52;Cadre Supérieur;Chennai;91;02 47 97 32 60;lesageaurelie@example.com;20200705
849;Joseph Pons Le Couturier;B2C;M;67;Retraité;Turin;39;02 38 70 61 84;hteixeira@example.org;20201223
850;Aimé de Maillet;B2C;F;58;Retraité;Sapporo;81;0413644904;marine58@example.net;20220812
851;Antoinette Morvan;B2C;F;41;Profession libérale;Los Angeles;1;05 63 99 03 93;dorothee00@example.com;20190327
852;Becker;B2B;M;35;Profession libérale;Sapporo;81;+33 (0)4 15 97 75 73;xavierreynaud@example.org;20230512
853;Louise Leblanc-Gaudin;B2C;F;29;Technicien;Osaka;81;+33 4 32 57 64 65;thierry51@example.net;20200827
854;Dominique Lebreton Le Marchal;B2C;M;67;Indépendant;Manchester;44;+33 2 28 61 66 82;cohenadrien@example.org;20240416
855;Klein;B2B;F;64;Retraité;Frankfurt;49;+33 (0)8 01 18 24 09;gabrielregnier@example.net;20230426
856;Paulette Thomas;B2C;F;46;Profession libérale;Naples;39;04 32 92 89 98;ilemaire@example.net;20240621
857;Isaac Maréchal;B2C;F;64;Retraité;Berlin;49;+33 (0)2 85 25 48 00;nicole67@example.net;20200324
858;Grégoire Étienne;B2C;M;48;Entrepreneur;Birmingham;44;03 56 02 56 14;lenoirnoemi@example.com;20190719
859;Valentine Bourdon;B2C;M;30;Entrepreneur;New York;1;0164980858;elise19@example.com;20190424
860;Franck Giraud;B2C;F;34;Cadre;Seville;34;05 96 71 07 74;laurentolivier@example.com;20190608
861;Frédérique Pages-Bouchet;B2C;M;47;Entrepreneur;Manchester;44;+33 (0)2 19 18 38 43;gimenezines@example.net;20240323
862;Louis Pinto;B2C;F;48;Profession libérale;Cologne;49;+33 (0)1 81 73 73 73;agathe99@example.net;20200902
863;Charles de Benoit;B2C;M;50;Cadre Supérieur;Glasgow;44;0352738127;rbonnin@example.org;20190207
864;Alexandre;B2B;M;37;Cadre;Madrid;34;+33 (0)5 96 25 39 56;qcharpentier@example.net;20220924
865;Robert-Léon Laurent;B2C;M;60;Retraité;Cologne;49;0244391244;pottierantoine@example.org;20211022
866;Véronique Gay;B2C;F;21;Technicien;Bordeaux;33;+33 (0)3 55 42 89 02;petitjeanbrigitte@example.com;20241110
867;Étienne Fouquet;B2C;F;62;Cadre Supérieur;Guangzhou;86;+33 (0)5 58 58 96 02;lagardepaul@example.net;20241015
868;Diane de la Chauvet;B2C;F;56;Retraité;Rio de Janeiro;55;+33 6 34 45 10 14;hoareaujerome@example.com;20240723
869;Cécile de Leblanc;B2C;M;67;Indépendant;Chengdu;86;+33 4 23 73 49 34;anaislemaitre@example.org;20191222
870;Alice Colas;B2C;M;38;Cadre;Chengdu;86;+33 1 56 60 19 55;margaux49@example.com;20231007
871;Didier;B2B;F;34;Profession libérale;Beijing;86;0269645110;jeannine41@example.net;20221025
872;Bertrand Étienne;B2C;F;25;Employé;Mumbai;91;+33 (0)3 29 24 72 24;camille76@example.net;20201028
873;Toussaint Teixeira SA;B2B;F;30;Entrepreneur;Turin;39;0172987072;roger67@example.com;20190423
874;Josette Delaunay-Étienne;B2C;M;39;Profession libérale;London;44;0499816008;francois28@example.com;20241206
875;Émile Germain de la Meunier;B2C;M;57;Retraité;Bordeaux;33;0156449173;ohoareau@example.com;20191219
876;Marianne Perret;B2C;M;21;Technicien;Frankfurt;49;+33 3 75 73 37 63;neveulaurence@example.org;20190518
877;Michelle Lefort;B2C;F;28;Commerçant;Paris;33;+33 1 58 26 55 34;fleurymartine@example.org;20200825
878;Claudine Bouchet;B2C;M;58;Cadre Supérieur;Hamburg;49;0383247502;vblanc@example.org;20240822
879;Nicolas Carlier-Roche;B2C;M;33;Profession libérale;Frankfurt;49;+33 6 98 29 94 64;reyelisabeth@example.org;20211008
880;Augustin Coste;B2C;M;51;Retraité;Glasgow;44;02 90 98 06 80;christophe25@example.org;20240215
881;Éric Gilles;B2C;M;59;Indépendant;Salvador;55;0635489092;alexandria51@example.net;20240827
882;Jeannine Cordier-Guyot;B2C;M;45;Cadre;Sapporo;81;+33 (0)4 95 22 77 75;zoegosselin@example.net;20230508
883;Vincent Picard-Tanguy;B2C;F;55;Indépendant;Lyon;33;03 67 79 76 09;isabellepires@example.org;20240407
884;Martine Bazin;B2C;M;25;Commerçant;Turin;39;0244912051;ubertrand@example.com;20221221
885;Élodie-Anastasie Godard;B2C;F;38;Entrepreneur;Salvador;55;+33 (0)3 61 20 90 53;pcoste@example.org;20231219
886;Gilles Adam;B2C;M;55;Cadre Supérieur;Milan;39;+33 (0)7 68 93 12 66;hle-roux@example.org;20230225
887;René Jacquet;B2C;M;66;Retraité;Shanghai;86;0491367015;apons@example.net;20231208
888;Rémy;B2B;M;23;Technicien;Los Angeles;1;0612068781;hlebreton@example.com;20220901
889;Diallo Roche S.A.S.;B2B;M;48;Cadre;Munich;49;03 75 93 00 67;suzanne78@example.com;20200630
890;Adrienne Pichon;B2C;M;41;Cadre;Los Angeles;1;0149094566;marianne10@example.org;20240606
891;Jacques Dumas;B2C;M;57;Retraité;New York;1;+33 3 75 64 72 61;valentinjerome@example.net;20240701
892;Jules Gonzalez;B2C;F;32;Entrepreneur;Palermo;39;0325560406;thomas65@example.org;20200731
893;Raymond Bazin;B2C;F;55;Indépendant;Paris;33;+33 (0)4 78 05 92 79;menardadrienne@example.org;20240726
894;Véronique de Lefèvre;B2C;F;20;Employé;Hamburg;49;+33 5 46 15 98 95;catherine55@example.com;20240202
895;Joseph Legros-Chauvet;B2C;F;60;Cadre Supérieur;Guangzhou;86;0422589876;jmeunier@example.com;20211029
896;Vidal S.A.;B2B;F;24;Commerçant;Paris;33;+33 (0)5 18 06 38 51;jleger@example.org;20221209
897;Aubry;B2B;F;41;Cadre;London;44;+33 5 40 49 82 01;garciamichelle@example.net;20220109
898;Charles Ruiz de la Monnier;B2C;F;68;Indépendant;Brasília;55;+33 (0)6 05 87 53 65;ncharrier@example.com;20190822
899;Marguerite Blin;B2C;M;26;Commerçant;Turin;39;04 43 76 00 36;emmanuel33@example.com;20200807
900;Maurice Daniel;B2C;F;29;Employé;Marseille;33;+33 2 41 04 94 83;hcolin@example.org;20230308
901;Denis Delannoy;B2C;F;67;Retraité;Glasgow;44;03 27 33 44 36;susan51@example.net;20210505
902;Nath de Brunel;B2C;F;36;Profession libérale;Madrid;34;+33 1 46 18 90 41;corinne48@example.org;20200927
903;Renault Bodin S.A.S.;B2B;F;29;Employé;Bilbao;34;+33 7 75 40 77 20;joubertolivier@example.com;20231215
904;Jeannine Pinto de Martel;B2C;F;51;Retraité;Leeds;44;0370360046;gjacob@example.org;20240216
905;Paul Faure;B2C;F;61;Retraité;Paris;33;03 75 47 63 23;pauline92@example.org;20220405
906;Guillaume Maillard;B2C;F;44;Entrepreneur;Bordeaux;33;02 49 41 95 14;gomezlaure@example.net;20230616
907;Muller;B2B;F;23;Technicien;Glasgow;44;0450529882;oolivier@example.org;20210628
908;Roger Pereira;B2C;F;33;Entrepreneur;Chengdu;86;+33 (0)3 60 54 79 29;rivierejuliette@example.com;20201123
909;Lucas et Fils;B2B;M;24;Employé;Hamburg;49;+33 5 86 16 78 46;michelemmanuelle@example.com;20220505
910;Guillet S.A.R.L.;B2B;F;54;Indépendant;Berlin;49;+33 (0)5 34 64 08 69;kbesson@example.com;20210424
911;Pénélope Alexandre;B2C;M;32;Profession libérale;Turin;39;+33 5 79 25 11 74;stephanie44@example.org;20220830
912;Joséphine Colas-Pereira;B2C;M;63;Indépendant;Yokohama;81;0475852888;paulettedias@example.org;20240319
913;Benoît Dupuis;B2C;F;29;Technicien;Chicago;1;0248786081;calexandre@example.com;20211201
914;Lelièvre Gaillard S.A.S.;B2B;M;41;Cadre;Lyon;33;+33 (0)6 28 62 17 50;lefevreelisabeth@example.net;20191109
915;Odette Martel;B2C;F;40;Profession libérale;Guangzhou;86;0339068106;mperret@example.org;20220222
916;Henri Olivier-Devaux;B2C;M;21;Employé;Chicago;1;0234970445;catherineleclercq@example.com;20221208
917;Sébastien Colas du Blot;B2C;M;66;Indépendant;Frankfurt;49;+33 1 44 26 98 25;reneechevalier@example.net;20210416
918;Hélène Cordier;B2C;F;58;Cadre Supérieur;Birmingham;44;+33 3 44 85 12 48;zvalentin@example.net;20240414
919;Morin Grondin S.A.R.L.;B2B;F;34;Profession libérale;Chicago;1;0381290471;umathieu@example.org;20231229
920;David Auger;B2C;F;44;Entrepreneur;Tokyo;81;+33 (0)3 80 61 37 47;marionmargaux@example.net;20210303
921;Thomas-Hugues Dupont;B2C;M;68;Indépendant;Frankfurt;49;05 32 93 66 76;jeannemenard@example.net;20240720
922;Dijoux Durand S.A.S.;B2B;M;34;Profession libérale;New York;1;0173995771;carpentieramelie@example.com;20210908
923;Jeannine Aubert;B2C;F;50;Retraité;Fortaleza;55;0483775455;thierry81@example.org;20221221
924;Emmanuelle Bertin;B2C;F;39;Entrepreneur;Houston;1;03 10 06 45 46;marcel27@example.net;20191118
925;Julie Bourdon de la Lefèvre;B2C;M;57;Indépendant;Glasgow;44;01 76 90 13 59;vcoulon@example.org;20201215
926;Louise de Lebon;B2C;F;29;Technicien;London;44;+33 (0)5 81 52 82 43;gturpin@example.net;20210418
927;Claire du Moreno;B2C;F;50;Indépendant;Kolkata;91;03 20 31 47 76;bouchetbernard@example.net;20240327
928;Lefort;B2B;M;43;Profession libérale;Salvador;55;+33 (0)2 72 39 00 04;triviere@example.com;20240620
929;Henri Perrin du Nicolas;B2C;M;39;Profession libérale;Bilbao;34;+33 (0)3 84 19 86 42;josephmoreno@example.net;20200826
930;Antoine Étienne;B2C;M;61;Retraité;São Paulo;55;02 46 13 26 08;mollivier@example.org;20190123
931;Susan Leconte Le Muller;B2C;M;23;Technicien;Tokyo;81;+33 2 97 09 60 08;apoulain@example.net;20210430
932;Grondin;B2B;M;63;Indépendant;Rome;39;+33 (0)2 34 72 38 81;frederique07@example.org;20210309
933;Arthur Menard;B2C;M;57;Indépendant;London;44;0558611838;clemencepages@example.net;20220901
934;Margot Tessier;B2C;F;52;Retraité;Valencia;34;05 64 69 88 09;lecomtegilbert@example.org;20220717
935;Hamel Fischer S.A.R.L.;B2B;F;56;Indépendant;Cologne;49;04 13 28 00 16;patriciarousseau@example.net;20230804
936;Claudine Petit;B2C;M;24;Technicien;Frankfurt;49;+33 5 82 10 64 83;legrandeugene@example.org;20240319
937;Marguerite Weiss;B2C;F;50;Indépendant;Rio de Janeiro;55;+33 4 95 54 11 11;dianelabbe@example.com;20220307
938;Eugène Vallet;B2C;F;52;Cadre Supérieur;Paris;33;02 34 15 58 32;teixeiraemilie@example.net;20221201
939;Tristan Chauvin;B2C;F;52;Retraité;Leeds;44;0237957900;rioujuliette@example.org;20191007
940;Da Costa SA;B2B;M;26;Commerçant;Shenzhen;86;03 89 73 68 87;jeanninehenry@example.org;20220119
941;Anne Didier;B2C;M;60;Indépendant;Cologne;49;+33 5 62 24 99 70;cpasquier@example.org;20210728
942;Margaret Couturier;B2C;M;29;Technicien;Salvador;55;+33 (0)2 32 05 27 62;lucmarion@example.org;20190125
943;Benoît Perrot-Sanchez;B2C;F;44;Profession libérale;Sapporo;81;+33 3 72 05 94 70;nmace@example.net;20210411
